Pregnenolone Level,84140,CPT,,,162.49,162.49,,
Prealbumin,84134,CPT,,,219.19,219.19,,
Progesterone,84144,CPT,,,259.87,259.87,,
Prolactin,84146,CPT,,,289.18,289.18,,
Prolixin Level,80299,CPT,,,317.47,317.47,,
Prostate Specific Atg (Total),84153,CPT,,,263.63,263.63,,
Protein Total,84155,CPT,,,133.72,133.72,,
"Protein, Total, Other Source",84157,CPT,,,184.35,184.35,,
Protein Electrophoresis,84165,CPT,,,262.82,262.82,,
Prothrombin Time,85610,CPT,,,154.36,154.36,,
Parathyroid Hormones Intact,83970,CPT,,,897.08,897.08,,
Parathyroid Hormone,83970,CPT,,,897.08,897.08,,
Ptt,85730,CPT,,,192.59,192.59,,
Immuno Other Infect Agent Ab,86317,CPT,,,262.34,262.34,,
Quinidine,80194,CPT,,,108.0,108.0,,
Cmv By Pcr,87496,CPT,,,601.72,601.72,,
Rapamycin (Sirolimus),80195,CPT,,,267.34,267.34,,
"Rbc Count, Auto",85041,CPT,,,63.48,63.48,,
"Folic Acid, Rbc",82747,CPT,,,193.49,193.49,,
Renin-Plasma,84244,CPT,,,253.97,253.97,,
Reticulin Antibody,86255,CPT,,,328.49,328.49,,
Reticulocyte (Manual),85044,CPT,,,138.12,138.12,,
"Rheumatoid Factor, Qual",86430,CPT,,,189.61,189.61,,
Rotavirus Antibody,86759,CPT,,,204.17,204.17,,
Culture Vre Screen,87081,CPT,,,214.17,214.17,,
Rpr,86592,CPT,,,142.43,142.43,,
Rsv Antibody,86756,CPT,,,739.28,739.28,,
Rubella Antibody,86762,CPT,,,192.35,192.35,,
Rubeola Antibody,86765,CPT,,,168.5,168.5,,
Sensitivity (Mic),87186,CPT,,,238.85,238.85,,
Sgot (Ast),84450,CPT,,,162.09,162.09,,
Sgpt (Alt),84460,CPT,,,158.97,158.97,,
Chalmydophilia Pneumoniae,87486,CPT,,,251.21,251.21,,
Mycoplasma Pneumoniae,87581,CPT,,,309.96,309.96,,
Hgb Solubility Sickle Cell,85660,CPT,,,117.71,117.71,,
Sodium Serum,84295,CPT,,,150.72,150.72,,
Influenza Ab Pcr,87502,CPT,,,499.19,499.19,,
Influenza Subtypes Pcr,87503,CPT,,,141.0,141.0,,
Rsv Pcr Qualitative,87798,CPT,,,421.58,421.58,,
Parvovirus B19,87798,CPT,,,421.58,421.58,,
Sodium Non-Urine/Non-Blood,84302,CPT,,,92.71,92.71,,
"Blood Count-Platelet, Auto",85049,CPT,,,173.52,173.52,,
Blood Smr W/O Man Diff Wbc Cnt,85008,CPT,,,76.92,76.92,,
Man Diff Wbc Cnt Buffy Coat,85009,CPT,,,193.05,193.05,,
Reticulocyte (Auto),85045,CPT,,,110.3,110.3,,
"Leukocyte Count, Fecal",89055,CPT,,,126.54,126.54,,
Retic Count Auto W Dir Meas,85046,CPT,,,259.49,259.49,,
Specific Gravity (Non-Urine),84315,CPT,,,129.26,129.26,,
Stone Analysis,82355,CPT,,,283.85,283.85,,
Strep A Screen (Eia),87430,CPT,,,245.99,245.99,,
"Culture, Group B Strep Sc",87081,CPT,,,214.17,214.17,,
T3 Free,84481,CPT,,,272.94,272.94,,
T-3 Uptake,84479,CPT,,,175.45,175.45,,
T3 Total,84480,CPT,,,244.7,244.7,,
Reverse T3,84482,CPT,,,204.39,204.39,,
T-4 Total (Thyroxine),84436,CPT,,,195.98,195.98,,
Inf Agt Ag Det Eia Influ A/B,87400,CPT,,,254.06,254.06,,
Tegretol-Total,80156,CPT,,,336.31,336.31,,
Testosterone Total,84403,CPT,,,341.03,341.03,,
Theophylline,80198,CPT,,,264.41,264.41,,
Thrombin Time,85670,CPT,,,123.78,123.78,,
Thyroid Stimulating Imm Glob,84445,CPT,,,448.37,448.37,,
Tobramycin,80200,CPT,,,221.09,221.09,,
Transferrin Serum,84466,CPT,,,304.79,304.79,,
Triglycerides,84478,CPT,,,210.94,210.94,,
Triglyceride Fluid,84478,CPT,,,210.94,210.94,,
Troponin (Quantitative),84484,CPT,,,342.22,342.22,,
Troponin T (Quantitative),84484,CPT,,,342.22,342.22,,
Tsh,84443,CPT,,,324.61,324.61,,
"Uric Acid, Blood",84550,CPT,,,150.97,150.97,,
"Porphyrins (Urine, Qual)",84119,CPT,,,45.0,45.0,,
"Vitamin D, 25 Hydroxy",82306,CPT,,,772.18,772.18,,
Urinalysis Auto W/O Micro,81003,CPT,,,107.66,107.66,,
Urinalysis Auto W/Microscopic,81001,CPT,,,160.02,160.02,,
Urea Nitrogen (Urine),84540,CPT,,,147.74,147.74,,
Histoplasma Antigen,87385,CPT,,,302.24,302.24,,
Valproic Acid,80164,CPT,,,286.01,286.01,,
Valproic Acid Free,80165,CPT,,,150.0,150.0,,
Vancomycin,80202,CPT,,,307.33,307.33,,
Vdrl Quantitative,86593,CPT,,,139.71,139.71,,
Venlafaxine Level,80299,CPT,,,317.47,317.47,,
Viscosity,85810,CPT,,,119.4,119.4,,
Voriconazole Qnt,80285,CPT,,,317.47,317.47,,
Fungitell Qual/Semiqnt,87449,CPT,,,231.48,231.48,,
Vitamin B1 (Thiamine),84425,CPT,,,256.31,256.31,,
Vitamin B-12,82607,CPT,,,346.72,346.72,,
Vma (Urine),84585,CPT,,,222.23,222.23,,
"Leukocyte Wbc, Auto",85048,CPT,,,67.33,67.33,,
West Nile Virus Titer,86789,CPT,,,191.71,191.71,,
West Nile Virus Ab Igm,86788,CPT,,,169.45,169.45,,
Zinc,84630,CPT,,,153.89,153.89,,
Adenovirus Ab,86603,CPT,,,228.06,228.06,,
Acid Fast Bacilli Culture,87116,CPT,,,312.43,312.43,,
Alk Phos Isoenzymes,84080,CPT,,,159.54,159.54,,
Alk Phos Heat Stable,84078,CPT,,,214.44,214.44,,
Aluminum,82108,CPT,,,794.74,794.74,,
Amphetamines Scrn 1-2,80324,CPT,,,265.0,265.0,,
Amphetamines Scrn 3-4,80325,CPT,,,351.0,351.0,,
Amphetamines Scrn 5+,80326,CPT,,,10.0,10.0,,
Amylase Fld,82150,CPT,,,251.17,251.17,,
Anaerobic Organism Id,87076,CPT,,,220.35,220.35,,
Arsenic,82175,CPT,,,208.91,208.91,,
Cadmium,82300,CPT,,,115.98,115.98,,
Bactericidal Titer,87197,CPT,,,296.0,296.0,,
Mercury Quantitative,83825,CPT,,,145.87,145.87,,
Barbiturate Screen,80345,CPT,,,191.08,191.08,,
Brucella Antibody,86622,CPT,,,109.19,109.19,,
C. Diff. Toxin B Cytotox Assay,87230,CPT,,,267.22,267.22,,
C. Diff. Cult.,87230,CPT,,,267.22,267.22,,
"Calcium, Urine",82340,CPT,,,125.67,125.67,,
Ca-19-9,86301,CPT,,,313.03,313.03,,
Cannabinoids Natural,80349,CPT,,,155.0,155.0,,
"Catecholamines, Urine",82382,CPT,,,331.94,331.94,,
Chemilumines,82397,CPT,,,262.34,262.34,,
Stone Quant,82360,CPT,,,352.97,352.97,,
Plasminogen,85420,CPT,,,194.55,194.55,,
Chlamydia Ifa,87270,CPT,,,637.0,637.0,,
Immuknow Cylex,86352,CPT,,,854.08,854.08,,
Ck-Mb Panel,82553,CPT,,,265.19,265.19,,
"Chloride, Other Source",82438,CPT,,,127.14,127.14,,
Inf Agt Ag Det Eia Rsv,87807,CPT,,,198.72,198.72,,
Clomipramine,80299,CPT,,,317.47,317.47,,
Cmv Culture (Tissue),87252,CPT,,,526.89,526.89,,
Cocaine Screen,80353,CPT,,,148.33,148.33,,
Coccidioides Antibody,86635,CPT,,,133.37,133.37,,
Complement C-1,86160,CPT,,,272.28,272.28,,
Cortisol Free,82530,CPT,,,206.64,206.64,,
Coxsackie B,86658,CPT,,,301.19,301.19,,
Coxsackie A,86658,CPT,,,301.19,301.19,,
Cryoglobulin,82595,CPT,,,132.41,132.41,,
Culture Fluid/Other (Non Csf),87070,CPT,,,274.28,274.28,,
Cystine/Homo,83090,CPT,,,55.0,55.0,,
Cycstatin C,82610,CPT,,,195.99,195.99,,
Delta Ala,82135,CPT,,,371.0,371.0,,
Disopyramide,80299,CPT,,,317.47,317.47,,
Ebv Nuclear Antigen Igm (Vca),86664,CPT,,,209.5,209.5,,
Ebv Antibody Early Ant (Ea),86663,CPT,,,171.15,171.15,,
Ebv Nuclear Antigen Igg (Ebna),86664,CPT,,,209.5,209.5,,
Estrogen,82672,CPT,,,244.44,244.44,,
Ethosuximide,80168,CPT,,,133.13,133.13,,
Euglobulin Lysis,85360,CPT,,,237.0,237.0,,
Febrile Agglutinins,86000,CPT,,,128.55,128.55,,
Fecal Fat Differential Quan,82715,CPT,,,150.0,150.0,,
"Fecal Fat Total, Quant",82710,CPT,,,260.65,260.65,,
Flecainide,80299,CPT,,,317.47,317.47,,
Fluoxetine- Prozac,80299,CPT,,,317.47,317.47,,
T4 Free (Thyroxine),84439,CPT,,,235.1,235.1,,
Fungi Mold Id,87106,CPT,,,235.06,235.06,,
Glucose 24 Hr Urine,82945,CPT,,,148.77,148.77,,
Growth Hormone,83003,CPT,,,182.86,182.86,,
G6-Pd,82955,CPT,,,137.92,137.92,,
Heavy Metal Screen,83015,CPT,,,384.71,384.71,,
Herpes Simplex Type 1 Aby,86695,CPT,,,181.94,181.94,,
Hgb Fractionation By Hplc,85461,CPT,,,235.5,235.5,,
"Hiv1 Antigen,Eia",87390,CPT,,,283.25,283.25,,
Hla-B27,86812,CPT,,,334.15,334.15,,
Gammaglobulin Igg,82784,CPT,,,217.54,217.54,,
Gammaglobulin Iga,82784,CPT,,,217.54,217.54,,
Immunofixation Electrophoresis,86334,CPT,,,313.47,313.47,,
Kanamycin,80299,CPT,,,317.47,317.47,,
Lead Level,83655,CPT,,,143.65,143.65,,
Legionella Dna Probe,87797,CPT,,,545.34,545.34,,
Leptospira Antibody,86720,CPT,,,235.4,235.4,,
Librium (Chlordiazepoxide),80299,CPT,,,317.47,317.47,,
Chlorpromazine,80299,CPT,,,317.47,317.47,,
Fluoxetine,80299,CPT,,,317.47,317.47,,
Pentobarbital And Thiopental,80299,CPT,,,317.47,317.47,,
Pentobarbital Serum Or Plasma,80345,CPT,,,191.08,191.08,,
Inclusion_Body/Parasite Stain,87207,CPT,,,154.43,154.43,,
Manganese,83785,CPT,,,273.05,273.05,,
Metanephrines (Fraction),83835,CPT,,,302.41,302.41,,
Methadone Screen,80358,CPT,,,27.0,27.0,,
Methotrexate,80299,CPT,,,317.47,317.47,,
Mexiletine,80299,CPT,,,317.47,317.47,,
Magnesium Urine,83735,CPT,,,211.63,211.63,,
Mumps Antibody,86735,CPT,,,169.52,169.52,,
Muramidase,85549,CPT,,,141.09,141.09,,
Mycoplasma Antibody,86738,CPT,,,275.51,275.51,,
"C Difficile, Pcr",87798,CPT,,,421.58,421.58,,
Myelin Basic Csf,83873,CPT,,,276.35,276.35,,
Myoglobin,83874,CPT,,,271.65,271.65,,
Myeloperoxidast (Mpo) Ab,83876,CPT,,,236.37,236.37,,
"Vitamin D, 1, 25-Dihydroxy",82652,CPT,,,629.66,629.66,,
Oligoclonal Bands,83916,CPT,,,343.78,343.78,,
Opiates 1 Or More,80361,CPT,,,432.89,432.89,,
Oxalate,83945,CPT,,,162.69,162.69,,
Pinworm Prep,87172,CPT,,,86.38,86.38,,
Porphyrin (Quantitative),84120,CPT,,,197.6,197.6,,
"Porphobilinogen Urine,Qnt",84110,CPT,,,259.12,259.12,,
Primidone,80188,CPT,,,146.49,146.49,,
Raji Cell,86332,CPT,,,228.12,228.12,,
Inhibin A,86336,CPT,,,322.1,322.1,,
Reducing Substances (Glucose),84376,CPT,,,124.95,124.95,,
Rickettsia Antibody,86757,CPT,,,213.42,213.42,,
Serotonin,84260,CPT,,,324.26,324.26,,
Teichoic Acid,86329,CPT,,,240.2,240.2,,
Testosterone Free,84402,CPT,,,305.5,305.5,,
Antipsychotics Nos 1-3,80342,CPT,,,266.0,266.0,,
Antipsychotics Nos 7+,80344,CPT,,,10.0,10.0,,
Microsomal Antibodies,86376,CPT,,,184.9,184.9,,
Toxoplasm Ab (Igg),86777,CPT,,,225.05,225.05,,
Toxoplasm Ab (Igm),86778,CPT,,,221.28,221.28,,
Urine Micro,81015,CPT,,,59.97,59.97,,
Urine Pregnancy Test,81025,CPT,,,227.1,227.1,,
Urine Volume Measurement,81050,CPT,,,51.55,51.55,,
Cryptococcus Latex Ag Ser,86403,CPT,,,285.54,285.54,,
Vdrl Csf Qualitative,86592,CPT,,,142.43,142.43,,
Yersinia Cult,87046,CPT,,,121.22,121.22,,
17-Hydroxycorticosteroid,83491,CPT,,,166.0,166.0,,
5 Hiaa,83497,CPT,,,163.34,163.34,,
5 Nucleotidase,83915,CPT,,,125.87,125.87,,
Respiratory Virus 3-5 Targ,87631,CPT,,,527.19,527.19,,
Respiratory Virus 6-11 Targ,87632,CPT,,,965.18,965.18,,
Respiratory Virus 12-25 Targ,87633,CPT,,,1489.95,1489.95,,
T2Ef Enterococcus Faecium,87798,CPT,,,421.58,421.58,,
T2Kp Klebsiella Pneumoniae,87798,CPT,,,421.58,421.58,,
T2Pa Pseudomonas Aeruginosa,87798,CPT,,,421.58,421.58,,
T2Sa Staphlococcus Aureus,87640,CPT,,,185.59,185.59,,
T2Ec Escherichia Coli,87798,CPT,,,421.58,421.58,,
Phosph Neutralize Platelet,85597,CPT,,,169.6,169.6,,
"Glucose, Quantitative",82947,CPT,,,123.34,123.34,,
Hemoglobin,85018,CPT,,,101.53,101.53,,
Gammaglobulin Ige,82785,CPT,,,263.01,263.01,,
Sed Rate (Manual),85651,CPT,,,129.48,129.48,,
India Ink Prep,87210,CPT,,,155.19,155.19,,
Culture Ecoli 0157,87046,CPT,,,121.22,121.22,,
Interleukin 6,83520,CPT,,,311.63,311.63,,
Spec Stain For O & P,87209,CPT,,,165.53,165.53,,
Koh Prep-Hair-Skin-Nails,87220,CPT,,,105.97,105.97,,
Trichrome Stain,88313,CPT,,,361.69,361.69,,
Occult Blood- Other Sources,82271,CPT,,,125.5,125.5,,
Plasma Hemoglobin,83051,CPT,,,149.73,149.73,,
Methylmalonic Acid,83921,CPT,,,293.66,293.66,,
Neurontin (Gabapentin),80299,CPT,,,317.47,317.47,,
Fungus/Yeast Identification,87106,CPT,,,235.06,235.06,,
Eos Smear (Urine),87205,CPT,,,140.96,140.96,,
"Potassium, Stool",84999,CPT,,,142.33,142.33,,
Clotting Factor Xii,85280,CPT,,,308.78,308.78,,
Clotting Factor Xi,85270,CPT,,,399.11,399.11,,
Clotting Factor Ix,85250,CPT,,,403.62,403.62,,
Crystal Identification,89060,CPT,,,173.39,173.39,,
Heparin Induced Antibody,86022,CPT,,,524.91,524.91,,
"Albumin, Fluid",82042,CPT,,,144.55,144.55,,
Hiv Western Blot,86689,CPT,,,278.46,278.46,,
"Ab Extract Nuc Antigen, Each",86235,CPT,,,239.93,239.93,,
Acetylcholinesterase,82013,CPT,,,616.68,616.68,,
"Amino Acid Quant, Ea",82131,CPT,,,236.22,236.22,,
Calculus (Stone) Spectroscopy,82365,CPT,,,196.82,196.82,,
Cyanide,82600,CPT,,,81.0,81.0,,
Flurochrome Stain,87206,CPT,,,183.16,183.16,,
"Hemoglobin, Urine",83069,CPT,,,74.13,74.13,,
Microhematocrit-Spun,85013,CPT,,,137.16,137.16,,
Hla Dr/Dq Typing (Multiple),86817,CPT,,,935.84,935.84,,
"Iga, Endomysial Ab",86255,CPT,,,328.49,328.49,,
Immunoassay Nonantibody,83520,CPT,,,311.63,311.63,,
Mucin Clot Test,83872,CPT,,,350.0,350.0,,
H.Pylori-Breath Test Analysis,83013,CPT,,,424.55,424.55,,
H.Pylori-Blood Test Analysis,83009,CPT,,,65.0,65.0,,
H.Pylori Rapid Urease Test,87081,CPT,,,214.17,214.17,,
Protein-Electrophor-Serum,84165,CPT,,,262.82,262.82,,
Protein-Electrophor-Oth Fluid,84166,CPT,,,301.75,301.75,,
Immunofix Electrophor-Serum,86334,CPT,,,313.47,313.47,,
Immunofix Electrophor-Fluid,86335,CPT,,,320.63,320.63,,
Column Chromatog/Mass Spect Qt,82542,CPT,,,327.59,327.59,,
Mass Spect Nos Quant Ea,83789,CPT,,,248.38,248.38,,
Epstein Barr Antibody Vca,86665,CPT,,,232.14,232.14,,
Cytomegalovirus Dna Quant,87497,CPT,,,574.91,574.91,,
Carbidopa,80299,CPT,,,317.47,317.47,,
Crossmatch Incubation,86921,CPT,,,279.43,279.43,,
Russell Viper Vnm Time-Undil,85612,CPT,,,62.0,62.0,,
D-Dimer Semi Quant,85378,CPT,,,251.56,251.56,,
Follicle Stimulating Hormone,83001,CPT,,,276.08,276.08,,
Anti Proteinase-3,86255,CPT,,,328.49,328.49,,
Pth Related Total Protein,83519,CPT,,,432.11,432.11,,
Obstetric Panel,80055,CPT,,,490.82,490.82,,
Vitamin E Level,84446,CPT,,,150.07,150.07,,
Vitamin B6 Level,84207,CPT,,,312.19,312.19,,
Vitamin C (Ascorbic Acid),82180,CPT,,,149.69,149.69,,
Vitamin A Level,84590,CPT,,,192.14,192.14,,
Felbamate,80299,CPT,,,317.47,317.47,,
Nocardia Culture,87070,CPT,,,274.28,274.28,,
Culture- Ear,87070,CPT,,,274.28,274.28,,
Culture- Eye,87070,CPT,,,274.28,274.28,,
Culture- Genital,87070,CPT,,,274.28,274.28,,
Culture- Tissue,87070,CPT,,,274.28,274.28,,
Thyroxine Binding Globulin,84442,CPT,,,130.22,130.22,,
Culture- Respiratory,87070,CPT,,,274.28,274.28,,
"Assay, Toxin Or Antitoxin",87230,CPT,,,267.22,267.22,,
Tramadol Screen,80373,CPT,,,201.0,201.0,,
Oxycodne Screen,80365,CPT,,,71.25,71.25,,
Benz0Diazepines 1-12,80346,CPT,,,158.34,158.34,,
Benzodiazepiines 13+,80347,CPT,,,86.75,86.75,,
Methylenedioxyamphetamines,80359,CPT,,,58.05,58.05,,
"Albumin, Csf",82042,CPT,,,144.55,144.55,,
"Albumin, Misc Fluid",82042,CPT,,,144.55,144.55,,
"Beta 2 Microglobulin, Urine",82232,CPT,,,241.04,241.04,,
Bilirubin Total Misc Fluid,82247,CPT,,,155.17,155.17,,
"Creatinine, Misc Fluid",82570,CPT,,,138.36,138.36,,
"Protein, Total 24 Hr Urine",84156,CPT,,,141.47,141.47,,
"Protein, Csf",84157,CPT,,,184.35,184.35,,
Unfractionated Heparin,85520,CPT,,,305.44,305.44,,
Antismooth Muscle Titer,86256,CPT,,,235.95,235.95,,
Lyme Disease Antibody,86618,CPT,,,249.62,249.62,,
Influenza A Igg & Igm,86710,CPT,,,115.26,115.26,,
"Influenza A,B Igg & Igm",86710,CPT,,,115.26,115.26,,
Influenza B Igg & Igm,86710,CPT,,,115.26,115.26,,
Parasite Exam,87015,CPT,,,152.05,152.05,,
Parasite Exam Urine,87015,CPT,,,152.05,152.05,,
Culture Aerobic,87070,CPT,,,274.28,274.28,,
Beta Strep Screen,87081,CPT,,,214.17,214.17,,
Culture Yeast Only,87101,CPT,,,139.79,139.79,,
Stimulants Synthetic,80371,CPT,,,10.0,10.0,,
Eos Smear (Nasal),89190,CPT,,,145.67,145.67,,
Stool Cryptosporidiu,87015,CPT,,,152.05,152.05,,
Urinalysis Nonauto W/Microscop,81000,CPT,,,145.6,145.6,,
Clotting Factor Xiii,85291,CPT,,,93.27,93.27,,
Clotting Factor V,85220,CPT,,,305.31,305.31,,
Concentration O&P/Tb,87015,CPT,,,152.05,152.05,,
Prothrombin Substitution,85611,CPT,,,156.06,156.06,,
Thromboplastin Substitution,85732,CPT,,,196.53,196.53,,
Histone Antibody,86235,CPT,,,239.93,239.93,,
Fluorescent Antibody Titer,86256,CPT,,,235.95,235.95,,
Cardiolipin Antibody,86147,CPT,,,278.68,278.68,,
Aspergillus Antibody,86606,CPT,,,150.08,150.08,,
Methemoglobin Qual,83045,CPT,,,144.0,144.0,,
Htlv I,86687,CPT,,,223.45,223.45,,
Homocystine,83090,CPT,,,331.16,331.16,,
Hepatitis B Virus Quant,87517,CPT,,,611.61,611.61,,
Carnitine,82379,CPT,,,264.3,264.3,,
Strep A Amp Probe Tech,87651,CPT,,,180.4,180.4,,
Phospholipid Neut Hex Phos,85598,CPT,,,169.05,169.05,,
"Enzyme Detection, Per Enzyme",87185,CPT,,,93.22,93.22,,
Heelstick,36416,CPT,,,32.87,32.87,,
Rsv-Nasal Wash/Aspirate,87899,CPT,,,216.22,216.22,,
"Hiv1 & Hiv2, Single Asssay",86703,CPT,,,287.98,287.98,,
Soluble Transferrin Receptor,84238,CPT,,,342.01,342.01,,
Chromium,82495,CPT,,,192.1,192.1,,
Clotting Factor Ii,85210,CPT,,,267.34,267.34,,
"Encephalitis, California",86651,CPT,,,152.83,152.83,,
"Encephalitis, Eastern Equine",86652,CPT,,,152.83,152.83,,
"Encephalitis, St. Louis",86653,CPT,,,154.39,154.39,,
"Encephalitis, Western Equine",86654,CPT,,,154.26,154.26,,
Bartonella/Cat Scratch Disease,86611,CPT,,,116.49,116.49,,
"Helicobacter Pylori, Stool",87338,CPT,,,230.53,230.53,,
Culture Fungus Blood,87103,CPT,,,254.13,254.13,,
Kb Sensitivity,87184,CPT,,,200.95,200.95,,
Protein S Functional,85306,CPT,,,371.97,371.97,,
Protein S Free,85306,CPT,,,371.97,371.97,,
Pneumocystis Carinii,87281,CPT,,,327.63,327.63,,
Methemoglobin Quant,83050,CPT,,,184.66,184.66,,
Suscept Study Agar (Estrip),87181,CPT,,,165.44,165.44,,
Osmolality Stool,84999,CPT,,,142.33,142.33,,
Antigen Detect Nos Eia Single,87450,CPT,,,77.0,77.0,,
Culture Type Nucleic Acid,87149,CPT,,,226.76,226.76,,
Drug Test Prsmv Chem Anlyzr,80307,CPT,,,549.09,549.09,,
Drug Test Prsmv Instrmnt,80306,CPT,,,353.41,353.41,,
Macroscopic Exam Arthropod,87168,CPT,,,74.16,74.16,,
Gi Pathogen 12-25 Targets,87507,CPT,,,1460.13,1460.13,,
Hla I Typing Complete Low Res,81372,CPT,,,1210.69,1210.69,,
Hla I A Phenotyping,81373,CPT,,,1092.79,1092.79,,
Hla I B Phenotyping,81373,CPT,,,1092.79,1092.79,,
Hla I C Phenotyping,81373,CPT,,,1092.79,1092.79,,
Hla I B27 Phenotyping,81374,CPT,,,383.96,383.96,,
Group B Strep Assay W/Optic,87802,CPT,,,375.47,375.47,,
Hiv-2 Antibody,86702,CPT,,,161.98,161.98,,
Hiv-1 Ag W/Hiv-1 & Hiv-2 Ab,87389,CPT,,,244.58,244.58,,
Lactoferrin Fecal (Quant),83631,CPT,,,340.07,340.07,,
Fungi Identification Mold,87107,CPT,,,199.49,199.49,,
Human Herpes Virus 6 Dna Amp,87532,CPT,,,577.21,577.21,,
Heroin Metabolite Confirm,80356,CPT,,,432.89,432.89,,
Protein C Inhibitor Activated,85335,CPT,,,423.15,423.15,,
D-Dimer Ultrasens Qual/Semiqnt,85380,CPT,,,234.23,234.23,,
Hla Class I Semi Quant,86834,CPT,,,3536.4,3536.4,,
Hla Class Ii Semi Quant,86835,CPT,,,3844.75,3844.75,,
Coag Time Other Method,85348,CPT,,,175.0,175.0,,
Cryptococcus Ag Serum Titer,86406,CPT,,,173.04,173.04,,
Immfluor Type,87140,CPT,,,83.91,83.91,,
Calcium 24Hr Urine,82340,CPT,,,125.67,125.67,,
Creatinine Random Urine,82570,CPT,,,138.36,138.36,,
Phosphorous Urine,84105,CPT,,,89.97,89.97,,
Protein Urine,84156,CPT,,,141.47,141.47,,
"Uric Acid, Non-Blood",84560,CPT,,,145.07,145.07,,
Proinsulin,84206,CPT,,,212.84,212.84,,
"Rheumatoid Factor, Quant",86431,CPT,,,145.99,145.99,,
Dhea (Dehydroepiandrosterone),82626,CPT,,,260.47,260.47,,
Parainfluenza Virus (Ifa),87279,CPT,,,195.63,195.63,,
Alprozolam (Xanax),80299,CPT,,,317.47,317.47,,
Sulfamethosazole Hplc,80299,CPT,,,317.47,317.47,,
Clotting Factor X,85260,CPT,,,381.79,381.79,,
Somatomedin,84305,CPT,,,268.05,268.05,,
Hepatitis C Virus Ab Rna,87522,CPT,,,643.81,643.81,,
Giardia Antigen,87329,CPT,,,170.36,170.36,,
Ethylene Glycol,82693,CPT,,,169.2,169.2,,
Methyl Alcohol,84600,CPT,,,266.87,266.87,,
Parvovirus Antibody,86747,CPT,,,172.96,172.96,,
Cryptosporidium Immunofluor,87272,CPT,,,244.92,244.92,,
Giardia Immunofluor,87269,CPT,,,422.9,422.9,,
Bacterial Antigen,87449,CPT,,,231.48,231.48,,
"Blood Cnt, Man (Rbc,Wbc,Plt)Ea",85032,CPT,,,101.95,101.95,,
Thyroglobulin Level,84432,CPT,,,164.45,164.45,,
Fructosamine-Glycated Protein,82985,CPT,,,155.17,155.17,,
Gbm-Glomerular Basement (Ifa),83516,CPT,,,328.49,328.49,,
Metabolic Panel Ionized Ca,80047,CPT,,,473.55,473.55,,
Metabolic Panel Total Ca,80048,CPT,,,555.69,555.69,,
Met Panel Ttl Ca Chem 8+,80048,CPT,,,555.69,555.69,,
Comprehen Metabolic Panel,80053,CPT,,,500.42,500.42,,
Renal Function Panel,80069,CPT,,,764.99,764.99,,
Bacterial Id Urine,87088,CPT,,,202.31,202.31,,
Riboflavin Vit B-2,84252,CPT,,,241.23,241.23,,
Clotting Factor Vii,85230,CPT,,,295.93,295.93,,
Apolipoprotein,82172,CPT,,,163.0,163.0,,
Blastomyces Ab,86612,CPT,,,142.91,142.91,,
Histoplasma Ab,86698,CPT,,,136.95,136.95,,
Anti 1-A2 (Islet Cell Ab),86341,CPT,,,271.92,271.92,,
Urea Nitrogen Clearance,84545,CPT,,,204.05,204.05,,
F2 Gene Analysis,81240,CPT,,,775.83,775.83,,
F5 Leiden Gene Analysis,81241,CPT,,,625.37,625.37,,
Bcr/Abl1 Translocation Maj Brk,81206,CPT,,,745.42,745.42,,
Bcr/Abl1 Translocation Mi Brk,81207,CPT,,,800.38,800.38,,
Jak2 Gene Analysis,81270,CPT,,,749.15,749.15,,
Cyp2C19 Gene Cmo Variants,81225,CPT,,,976.82,976.82,,
Drug Defin Qual/Quant Nos 1-3,80375,CPT,,,265.38,265.38,,
Drug Defin Qual/Quant Nos 7+,80377,CPT,,,399.78,399.78,,
Molecular Pathology Level 2,81401,CPT,,,758.75,758.75,,
Influenza A Ab,86710,CPT,,,115.26,115.26,,
Influenza B Ab,86710,CPT,,,115.26,115.26,,
Hepb Core Ab Igm (Hbcigm),86705,CPT,,,295.38,295.38,,
Platelet Aggregation Ea Agent,85576,CPT,,,369.32,369.32,,
Intrinsic Factor Antibody,86340,CPT,,,190.63,190.63,,
Gabapentin,80171,CPT,,,161.96,161.96,,
Heparin Level,85520,CPT,,,305.44,305.44,,
C Difficile Toxin A/B,87324,CPT,,,262.54,262.54,,
Estrone,82679,CPT,,,190.88,190.88,,
Collagen Cross Links,82523,CPT,,,213.97,213.97,,
Urinalys Qual/Semiqnt Xcpt Ia,81005,CPT,,,28.41,28.41,,
Analyte Qual/Semi Qnt Multi,83516,CPT,,,223.52,223.52,,
Oxygen Saturation Check,82805,CPT,,,615.89,615.89,,
Lactoferrin Fecal Qual,83630,CPT,,,198.89,198.89,,
Depakote,80299,CPT,,,317.47,317.47,,
Psa,84152,CPT,,,143.64,143.64,,
Immunoassay For Tumor Antigen,86316,CPT,,,250.96,250.96,,
Herpes Simplex Non-Spec Type,86694,CPT,,,160.37,160.37,,
Antigen Scrn W/Pt Serum Ea,86904,CPT,,,173.49,173.49,,
Dtt Serum Treatment,86977,CPT,,,289.94,289.94,,
B Cell Total Count,86355,CPT,,,260.13,260.13,,
Dtt Cell Treatment,86970,CPT,,,183.82,183.82,,
T Cell Total Count,86359,CPT,,,312.31,312.31,,
Fibrin Degredation Prod Quant,85370,CPT,,,182.69,182.69,,
