Kindred Hospital Tarrant County - Arlington,Pic Line Insertion,36569,CPT,Unnamed: 4,Unnamed: 5,2909.0,Unnamed: 7,2909.0.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,True,2025-04-21 07:58:20.031638,2025-04-21 07:58:20.031641,hospital_name,is_active,created_at,updated_at
Kindred Hospital Tarrant County - Arlington,Rotavirus Antibody,86759,CPT,,,204.17,,204.17,,,,True,2025-04-21 07:58:20.284344,2025-04-21 07:58:20.284345,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Culture Vre Screen,87081,CPT,,,214.17,,214.17,,,,True,2025-04-21 07:58:20.284613,2025-04-21 07:58:20.284616,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rpr,86592,CPT,,,142.43,,142.43,,,,True,2025-04-21 07:58:20.284895,2025-04-21 07:58:20.284898,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rsv Antibody,86756,CPT,,,739.28,,739.28,,,,True,2025-04-21 07:58:20.285107,2025-04-21 07:58:20.285108,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rubella Antibody,86762,CPT,,,192.35,,192.35,,,,True,2025-04-21 07:58:20.285321,2025-04-21 07:58:20.285323,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rubeola Antibody,86765,CPT,,,168.5,,168.5,,,,True,2025-04-21 07:58:20.285469,2025-04-21 07:58:20.285470,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Sensitivity (Mic),87186,CPT,,,238.85,,238.85,,,,True,2025-04-21 07:58:20.285694,2025-04-21 07:58:20.285697,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Sgot (Ast),84450,CPT,,,162.09,,162.09,,,,True,2025-04-21 07:58:20.285861,2025-04-21 07:58:20.285863,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Sgpt (Alt),84460,CPT,,,158.97,,158.97,,,,True,2025-04-21 07:58:20.286143,2025-04-21 07:58:20.286145,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Chalmydophilia Pneumoniae,87486,CPT,,,251.21,,251.21,,,,True,2025-04-21 07:58:20.286308,2025-04-21 07:58:20.286309,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Mycoplasma Pneumoniae,87581,CPT,,,309.96,,309.96,,,,True,2025-04-21 07:58:20.286429,2025-04-21 07:58:20.286431,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hgb Solubility Sickle Cell,85660,CPT,,,117.71,,117.71,,,,True,2025-04-21 07:58:20.286592,2025-04-21 07:58:20.286594,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Sodium Serum,84295,CPT,,,150.72,,150.72,,,,True,2025-04-21 07:58:20.286771,2025-04-21 07:58:20.286774,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Influenza Ab Pcr,87502,CPT,,,499.19,,499.19,,,,True,2025-04-21 07:58:20.287066,2025-04-21 07:58:20.287071,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Influenza Subtypes Pcr,87503,CPT,,,141.0,,141.0,,,,True,2025-04-21 07:58:20.287366,2025-04-21 07:58:20.287369,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rsv Pcr Qualitative,87798,CPT,,,421.58,,421.58,,,,True,2025-04-21 07:58:20.287673,2025-04-21 07:58:20.287674,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Parvovirus B19,87798,CPT,,,421.58,,421.58,,,,True,2025-04-21 07:58:20.287914,2025-04-21 07:58:20.287917,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Sodium Non-Urine/Non-Blood,84302,CPT,,,92.71,,92.71,,,,True,2025-04-21 07:58:20.288188,2025-04-21 07:58:20.288191,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Blood Count-Platelet, Auto",85049,CPT,,,173.52,,173.52,,,,True,2025-04-21 07:58:20.288537,2025-04-21 07:58:20.288541,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Blood Smr W/O Man Diff Wbc Cnt,85008,CPT,,,76.92,,76.92,,,,True,2025-04-21 07:58:20.288916,2025-04-21 07:58:20.288921,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Man Diff Wbc Cnt Buffy Coat,85009,CPT,,,193.05,,193.05,,,,True,2025-04-21 07:58:20.289427,2025-04-21 07:58:20.289433,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Reticulocyte (Auto),85045,CPT,,,110.3,,110.3,,,,True,2025-04-21 07:58:20.289866,2025-04-21 07:58:20.289870,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Leukocyte Count, Fecal",89055,CPT,,,126.54,,126.54,,,,True,2025-04-21 07:58:20.290217,2025-04-21 07:58:20.290219,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Retic Count Auto W Dir Meas,85046,CPT,,,259.49,,259.49,,,,True,2025-04-21 07:58:20.290538,2025-04-21 07:58:20.290540,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Specific Gravity (Non-Urine),84315,CPT,,,129.26,,129.26,,,,True,2025-04-21 07:58:20.290792,2025-04-21 07:58:20.290794,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Stone Analysis,82355,CPT,,,283.85,,283.85,,,,True,2025-04-21 07:58:20.291050,2025-04-21 07:58:20.291052,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Strep A Screen (Eia),87430,CPT,,,245.99,,245.99,,,,True,2025-04-21 07:58:20.291420,2025-04-21 07:58:20.291425,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Culture, Group B Strep Sc",87081,CPT,,,214.17,,214.17,,,,True,2025-04-21 07:58:20.291858,2025-04-21 07:58:20.291862,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,T3 Free,84481,CPT,,,272.94,,272.94,,,,True,2025-04-21 07:58:20.292270,2025-04-21 07:58:20.292273,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,T-3 Uptake,84479,CPT,,,175.45,,175.45,,,,True,2025-04-21 07:58:20.292572,2025-04-21 07:58:20.292573,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,T3 Total,84480,CPT,,,244.7,,244.7,,,,True,2025-04-21 07:58:20.292786,2025-04-21 07:58:20.292788,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Reverse T3,84482,CPT,,,204.39,,204.39,,,,True,2025-04-21 07:58:20.293028,2025-04-21 07:58:20.293030,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,T-4 Total (Thyroxine),84436,CPT,,,195.98,,195.98,,,,True,2025-04-21 07:58:20.293666,2025-04-21 07:58:20.293669,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Inf Agt Ag Det Eia Influ A/B,87400,CPT,,,254.06,,254.06,,,,True,2025-04-21 07:58:20.293931,2025-04-21 07:58:20.293933,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Tegretol-Total,80156,CPT,,,336.31,,336.31,,,,True,2025-04-21 07:58:20.294202,2025-04-21 07:58:20.294207,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Testosterone Total,84403,CPT,,,341.03,,341.03,,,,True,2025-04-21 07:58:20.294586,2025-04-21 07:58:20.294588,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Theophylline,80198,CPT,,,264.41,,264.41,,,,True,2025-04-21 07:58:20.294815,2025-04-21 07:58:20.294818,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Thrombin Time,85670,CPT,,,123.78,,123.78,,,,True,2025-04-21 07:58:20.295060,2025-04-21 07:58:20.295062,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Thyroid Stimulating Imm Glob,84445,CPT,,,448.37,,448.37,,,,True,2025-04-21 07:58:20.295272,2025-04-21 07:58:20.295274,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Tobramycin,80200,CPT,,,221.09,,221.09,,,,True,2025-04-21 07:58:20.295579,2025-04-21 07:58:20.295580,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Transferrin Serum,84466,CPT,,,304.79,,304.79,,,,True,2025-04-21 07:58:20.295840,2025-04-21 07:58:20.295843,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Triglycerides,84478,CPT,,,210.94,,210.94,,,,True,2025-04-21 07:58:20.296192,2025-04-21 07:58:20.296198,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Triglyceride Fluid,84478,CPT,,,210.94,,210.94,,,,True,2025-04-21 07:58:20.296657,2025-04-21 07:58:20.296661,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Troponin (Quantitative),84484,CPT,,,342.22,,342.22,,,,True,2025-04-21 07:58:20.297050,2025-04-21 07:58:20.297054,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Troponin T (Quantitative),84484,CPT,,,342.22,,342.22,,,,True,2025-04-21 07:58:20.297346,2025-04-21 07:58:20.297361,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Tsh,84443,CPT,,,324.61,,324.61,,,,True,2025-04-21 07:58:20.297644,2025-04-21 07:58:20.297646,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Uric Acid, Blood",84550,CPT,,,150.97,,150.97,,,,True,2025-04-21 07:58:20.297941,2025-04-21 07:58:20.297943,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Porphyrins (Urine, Qual)",84119,CPT,,,45.0,,45.0,,,,True,2025-04-21 07:58:20.298135,2025-04-21 07:58:20.298136,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Vitamin D, 25 Hydroxy",82306,CPT,,,772.18,,772.18,,,,True,2025-04-21 07:58:20.298325,2025-04-21 07:58:20.298327,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Urinalysis Auto W/O Micro,81003,CPT,,,107.66,,107.66,,,,True,2025-04-21 07:58:20.298575,2025-04-21 07:58:20.298578,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Urinalysis Auto W/Microscopic,81001,CPT,,,160.02,,160.02,,,,True,2025-04-21 07:58:20.298829,2025-04-21 07:58:20.298833,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Urea Nitrogen (Urine),84540,CPT,,,147.74,,147.74,,,,True,2025-04-21 07:58:20.299092,2025-04-21 07:58:20.299094,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Histoplasma Antigen,87385,CPT,,,302.24,,302.24,,,,True,2025-04-21 07:58:20.299356,2025-04-21 07:58:20.299358,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Valproic Acid,80164,CPT,,,286.01,,286.01,,,,True,2025-04-21 07:58:20.299626,2025-04-21 07:58:20.299628,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Valproic Acid Free,80165,CPT,,,150.0,,150.0,,,,True,2025-04-21 07:58:20.299984,2025-04-21 07:58:20.299990,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vancomycin,80202,CPT,,,307.33,,307.33,,,,True,2025-04-21 07:58:20.300443,2025-04-21 07:58:20.300447,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vdrl Quantitative,86593,CPT,,,139.71,,139.71,,,,True,2025-04-21 07:58:20.300991,2025-04-21 07:58:20.300995,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Venlafaxine Level,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.301437,2025-04-21 07:58:20.301441,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Viscosity,85810,CPT,,,119.4,,119.4,,,,True,2025-04-21 07:58:20.301715,2025-04-21 07:58:20.301718,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Voriconazole Qnt,80285,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.301993,2025-04-21 07:58:20.301996,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Fungitell Qual/Semiqnt,87449,CPT,,,231.48,,231.48,,,,True,2025-04-21 07:58:20.302275,2025-04-21 07:58:20.302277,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vitamin B1 (Thiamine),84425,CPT,,,256.31,,256.31,,,,True,2025-04-21 07:58:20.302578,2025-04-21 07:58:20.302579,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vitamin B-12,82607,CPT,,,346.72,,346.72,,,,True,2025-04-21 07:58:20.302798,2025-04-21 07:58:20.302800,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vma (Urine),84585,CPT,,,222.23,,222.23,,,,True,2025-04-21 07:58:20.303038,2025-04-21 07:58:20.303039,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Leukocyte Wbc, Auto",85048,CPT,,,67.33,,67.33,,,,True,2025-04-21 07:58:20.303182,2025-04-21 07:58:20.303184,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,West Nile Virus Titer,86789,CPT,,,191.71,,191.71,,,,True,2025-04-21 07:58:20.303300,2025-04-21 07:58:20.303301,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,West Nile Virus Ab Igm,86788,CPT,,,169.45,,169.45,,,,True,2025-04-21 07:58:20.303458,2025-04-21 07:58:20.303460,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Zinc,84630,CPT,,,153.89,,153.89,,,,True,2025-04-21 07:58:20.303654,2025-04-21 07:58:20.303656,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Adenovirus Ab,86603,CPT,,,228.06,,228.06,,,,True,2025-04-21 07:58:20.303850,2025-04-21 07:58:20.303853,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acid Fast Bacilli Culture,87116,CPT,,,312.43,,312.43,,,,True,2025-04-21 07:58:20.304049,2025-04-21 07:58:20.304050,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alk Phos Isoenzymes,84080,CPT,,,159.54,,159.54,,,,True,2025-04-21 07:58:20.304161,2025-04-21 07:58:20.304162,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alk Phos Heat Stable,84078,CPT,,,214.44,,214.44,,,,True,2025-04-21 07:58:20.304251,2025-04-21 07:58:20.304252,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aluminum,82108,CPT,,,794.74,,794.74,,,,True,2025-04-21 07:58:20.304470,2025-04-21 07:58:20.304472,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 1-2,80324,CPT,,,265.0,,265.0,,,,True,2025-04-21 07:58:20.304649,2025-04-21 07:58:20.304650,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 3-4,80325,CPT,,,351.0,,351.0,,,,True,2025-04-21 07:58:20.304950,2025-04-21 07:58:20.304952,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 5+,80326,CPT,,,10.0,,10.0,,,,True,2025-04-21 07:58:20.305186,2025-04-21 07:58:20.305188,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amylase Fld,82150,CPT,,,251.17,,251.17,,,,True,2025-04-21 07:58:20.305480,2025-04-21 07:58:20.305483,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Anaerobic Organism Id,87076,CPT,,,220.35,,220.35,,,,True,2025-04-21 07:58:20.306018,2025-04-21 07:58:20.306025,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Arsenic,82175,CPT,,,208.91,,208.91,,,,True,2025-04-21 07:58:20.306498,2025-04-21 07:58:20.306502,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cadmium,82300,CPT,,,115.98,,115.98,,,,True,2025-04-21 07:58:20.306895,2025-04-21 07:58:20.306900,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Bactericidal Titer,87197,CPT,,,296.0,,296.0,,,,True,2025-04-21 07:58:20.307269,2025-04-21 07:58:20.307272,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Mercury Quantitative,83825,CPT,,,145.87,,145.87,,,,True,2025-04-21 07:58:20.307528,2025-04-21 07:58:20.307531,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Barbiturate Screen,80345,CPT,,,191.08,,191.08,,,,True,2025-04-21 07:58:20.307832,2025-04-21 07:58:20.307836,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Brucella Antibody,86622,CPT,,,109.19,,109.19,,,,True,2025-04-21 07:58:20.308237,2025-04-21 07:58:20.308242,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,C. Diff. Toxin B Cytotox Assay,87230,CPT,,,267.22,,267.22,,,,True,2025-04-21 07:58:20.308560,2025-04-21 07:58:20.308563,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,C. Diff. Cult.,87230,CPT,,,267.22,,267.22,,,,True,2025-04-21 07:58:20.308857,2025-04-21 07:58:20.308860,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Calcium, Urine",82340,CPT,,,125.67,,125.67,,,,True,2025-04-21 07:58:20.309285,2025-04-21 07:58:20.309289,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ca-19-9,86301,CPT,,,313.03,,313.03,,,,True,2025-04-21 07:58:20.309773,2025-04-21 07:58:20.309775,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cannabinoids Natural,80349,CPT,,,155.0,,155.0,,,,True,2025-04-21 07:58:20.309931,2025-04-21 07:58:20.309932,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Catecholamines, Urine",82382,CPT,,,331.94,,331.94,,,,True,2025-04-21 07:58:20.310134,2025-04-21 07:58:20.310136,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Chemilumines,82397,CPT,,,262.34,,262.34,,,,True,2025-04-21 07:58:20.310289,2025-04-21 07:58:20.310291,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Stone Quant,82360,CPT,,,352.97,,352.97,,,,True,2025-04-21 07:58:20.310438,2025-04-21 07:58:20.310443,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Plasminogen,85420,CPT,,,194.55,,194.55,,,,True,2025-04-21 07:58:20.310674,2025-04-21 07:58:20.310676,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Chlamydia Ifa,87270,CPT,,,637.0,,637.0,,,,True,2025-04-21 07:58:20.310819,2025-04-21 07:58:20.310820,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Immuknow Cylex,86352,CPT,,,854.08,,854.08,,,,True,2025-04-21 07:58:20.311008,2025-04-21 07:58:20.311012,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ck-Mb Panel,82553,CPT,,,265.19,,265.19,,,,True,2025-04-21 07:58:20.311287,2025-04-21 07:58:20.311292,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Chloride, Other Source",82438,CPT,,,127.14,,127.14,,,,True,2025-04-21 07:58:20.311639,2025-04-21 07:58:20.311641,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Inf Agt Ag Det Eia Rsv,87807,CPT,,,198.72,,198.72,,,,True,2025-04-21 07:58:20.311761,2025-04-21 07:58:20.311765,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Clomipramine,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.312062,2025-04-21 07:58:20.312067,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cmv Culture (Tissue),87252,CPT,,,526.89,,526.89,,,,True,2025-04-21 07:58:20.312421,2025-04-21 07:58:20.312426,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cocaine Screen,80353,CPT,,,148.33,,148.33,,,,True,2025-04-21 07:58:20.312754,2025-04-21 07:58:20.312758,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Coccidioides Antibody,86635,CPT,,,133.37,,133.37,,,,True,2025-04-21 07:58:20.313021,2025-04-21 07:58:20.313024,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Complement C-1,86160,CPT,,,272.28,,272.28,,,,True,2025-04-21 07:58:20.313399,2025-04-21 07:58:20.313405,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cortisol Free,82530,CPT,,,206.64,,206.64,,,,True,2025-04-21 07:58:20.313803,2025-04-21 07:58:20.313807,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Coxsackie B,86658,CPT,,,301.19,,301.19,,,,True,2025-04-21 07:58:20.314143,2025-04-21 07:58:20.314146,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Coxsackie A,86658,CPT,,,301.19,,301.19,,,,True,2025-04-21 07:58:20.314357,2025-04-21 07:58:20.314360,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cryoglobulin,82595,CPT,,,132.41,,132.41,,,,True,2025-04-21 07:58:20.314631,2025-04-21 07:58:20.314635,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Culture Fluid/Other (Non Csf),87070,CPT,,,274.28,,274.28,,,,True,2025-04-21 07:58:20.315002,2025-04-21 07:58:20.315008,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cystine/Homo,83090,CPT,,,55.0,,55.0,,,,True,2025-04-21 07:58:20.315416,2025-04-21 07:58:20.315420,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
