Kindred Hospital Tarrant County - Arlington,Pic Line Insertion,36569,CPT,Unnamed: 4,Unnamed: 5,2909.0,Unnamed: 7,2909.0.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,True,2025-04-21 07:48:50.948926,2025-04-21 07:48:50.948933,hospital_name,is_active,created_at,updated_at
Kindred Hospital Tarrant County - Arlington,Vitamin B-12,82607,CPT,,,346.72,,346.72,,,,True,2025-04-21 07:48:51.878825,2025-04-21 07:48:51.878828,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Vma (Urine),84585,CPT,,,222.23,,222.23,,,,True,2025-04-21 07:48:51.879145,2025-04-21 07:48:51.879147,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Leukocyte Wbc, Auto",85048,CPT,,,67.33,,67.33,,,,True,2025-04-21 07:48:51.879365,2025-04-21 07:48:51.879367,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,West Nile Virus Titer,86789,CPT,,,191.71,,191.71,,,,True,2025-04-21 07:48:51.879543,2025-04-21 07:48:51.879545,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,West Nile Virus Ab Igm,86788,CPT,,,169.45,,169.45,,,,True,2025-04-21 07:48:51.879716,2025-04-21 07:48:51.879718,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Zinc,84630,CPT,,,153.89,,153.89,,,,True,2025-04-21 07:48:51.881314,2025-04-21 07:48:51.881317,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Adenovirus Ab,86603,CPT,,,228.06,,228.06,,,,True,2025-04-21 07:48:51.881522,2025-04-21 07:48:51.881524,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Acid Fast Bacilli Culture,87116,CPT,,,312.43,,312.43,,,,True,2025-04-21 07:48:51.881732,2025-04-21 07:48:51.881736,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Alk Phos Isoenzymes,84080,CPT,,,159.54,,159.54,,,,True,2025-04-21 07:48:51.882110,2025-04-21 07:48:51.882113,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Alk Phos Heat Stable,84078,CPT,,,214.44,,214.44,,,,True,2025-04-21 07:48:51.882348,2025-04-21 07:48:51.882349,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Aluminum,82108,CPT,,,794.74,,794.74,,,,True,2025-04-21 07:48:51.882582,2025-04-21 07:48:51.882585,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 1-2,80324,CPT,,,265.0,,265.0,,,,True,2025-04-21 07:48:51.882902,2025-04-21 07:48:51.882904,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 3-4,80325,CPT,,,351.0,,351.0,,,,True,2025-04-21 07:48:51.883085,2025-04-21 07:48:51.883087,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Amphetamines Scrn 5+,80326,CPT,,,10.0,,10.0,,,,True,2025-04-21 07:48:51.884061,2025-04-21 07:48:51.884064,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Amylase Fld,82150,CPT,,,251.17,,251.17,,,,True,2025-04-21 07:48:51.884257,2025-04-21 07:48:51.884259,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Anaerobic Organism Id,87076,CPT,,,220.35,,220.35,,,,True,2025-04-21 07:48:51.884422,2025-04-21 07:48:51.884424,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Arsenic,82175,CPT,,,208.91,,208.91,,,,True,2025-04-21 07:48:51.884627,2025-04-21 07:48:51.884629,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cadmium,82300,CPT,,,115.98,,115.98,,,,True,2025-04-21 07:48:51.886170,2025-04-21 07:48:51.886173,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Bactericidal Titer,87197,CPT,,,296.0,,296.0,,,,True,2025-04-21 07:48:51.886967,2025-04-21 07:48:51.886969,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mercury Quantitative,83825,CPT,,,145.87,,145.87,,,,True,2025-04-21 07:48:51.887951,2025-04-21 07:48:51.887953,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Barbiturate Screen,80345,CPT,,,191.08,,191.08,,,,True,2025-04-21 07:48:51.888113,2025-04-21 07:48:51.888114,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Brucella Antibody,86622,CPT,,,109.19,,109.19,,,,True,2025-04-21 07:48:51.888219,2025-04-21 07:48:51.888220,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,C. Diff. Toxin B Cytotox Assay,87230,CPT,,,267.22,,267.22,,,,True,2025-04-21 07:48:51.888300,2025-04-21 07:48:51.888300,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,C. Diff. Cult.,87230,CPT,,,267.22,,267.22,,,,True,2025-04-21 07:48:51.888379,2025-04-21 07:48:51.888380,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Calcium, Urine",82340,CPT,,,125.67,,125.67,,,,True,2025-04-21 07:48:51.888596,2025-04-21 07:48:51.888597,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ca-19-9,86301,CPT,,,313.03,,313.03,,,,True,2025-04-21 07:48:51.888900,2025-04-21 07:48:51.888904,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cannabinoids Natural,80349,CPT,,,155.0,,155.0,,,,True,2025-04-21 07:48:51.889210,2025-04-21 07:48:51.889212,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Catecholamines, Urine",82382,CPT,,,331.94,,331.94,,,,True,2025-04-21 07:48:51.889449,2025-04-21 07:48:51.889453,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chemilumines,82397,CPT,,,262.34,,262.34,,,,True,2025-04-21 07:48:51.891647,2025-04-21 07:48:51.891651,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Stone Quant,82360,CPT,,,352.97,,352.97,,,,True,2025-04-21 07:48:51.893821,2025-04-21 07:48:51.893825,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Plasminogen,85420,CPT,,,194.55,,194.55,,,,True,2025-04-21 07:48:51.897970,2025-04-21 07:48:51.897973,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chlamydia Ifa,87270,CPT,,,637.0,,637.0,,,,True,2025-04-21 07:48:51.899270,2025-04-21 07:48:51.899272,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Immuknow Cylex,86352,CPT,,,854.08,,854.08,,,,True,2025-04-21 07:48:51.899548,2025-04-21 07:48:51.899550,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ck-Mb Panel,82553,CPT,,,265.19,,265.19,,,,True,2025-04-21 07:48:51.901327,2025-04-21 07:48:51.901331,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Chloride, Other Source",82438,CPT,,,127.14,,127.14,,,,True,2025-04-21 07:48:51.904057,2025-04-21 07:48:51.904060,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Inf Agt Ag Det Eia Rsv,87807,CPT,,,198.72,,198.72,,,,True,2025-04-21 07:48:51.904371,2025-04-21 07:48:51.904373,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Clomipramine,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.906771,2025-04-21 07:48:51.906776,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cmv Culture (Tissue),87252,CPT,,,526.89,,526.89,,,,True,2025-04-21 07:48:51.909720,2025-04-21 07:48:51.909725,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cocaine Screen,80353,CPT,,,148.33,,148.33,,,,True,2025-04-21 07:48:51.910081,2025-04-21 07:48:51.910083,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Coccidioides Antibody,86635,CPT,,,133.37,,133.37,,,,True,2025-04-21 07:48:51.910336,2025-04-21 07:48:51.910338,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Complement C-1,86160,CPT,,,272.28,,272.28,,,,True,2025-04-21 07:48:51.910637,2025-04-21 07:48:51.910644,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cortisol Free,82530,CPT,,,206.64,,206.64,,,,True,2025-04-21 07:48:51.911073,2025-04-21 07:48:51.911075,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Coxsackie B,86658,CPT,,,301.19,,301.19,,,,True,2025-04-21 07:48:51.911286,2025-04-21 07:48:51.911288,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Coxsackie A,86658,CPT,,,301.19,,301.19,,,,True,2025-04-21 07:48:51.911466,2025-04-21 07:48:51.911468,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cryoglobulin,82595,CPT,,,132.41,,132.41,,,,True,2025-04-21 07:48:51.911682,2025-04-21 07:48:51.911683,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Culture Fluid/Other (Non Csf),87070,CPT,,,274.28,,274.28,,,,True,2025-04-21 07:48:51.911849,2025-04-21 07:48:51.911851,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cystine/Homo,83090,CPT,,,55.0,,55.0,,,,True,2025-04-21 07:48:51.912764,2025-04-21 07:48:51.912766,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Cycstatin C,82610,CPT,,,195.99,,195.99,,,,True,2025-04-21 07:48:51.912958,2025-04-21 07:48:51.912960,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Delta Ala,82135,CPT,,,371.0,,371.0,,,,True,2025-04-21 07:48:51.913137,2025-04-21 07:48:51.913139,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Disopyramide,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.914734,2025-04-21 07:48:51.914736,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ebv Nuclear Antigen Igm (Vca),86664,CPT,,,209.5,,209.5,,,,True,2025-04-21 07:48:51.915038,2025-04-21 07:48:51.915039,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ebv Antibody Early Ant (Ea),86663,CPT,,,171.15,,171.15,,,,True,2025-04-21 07:48:51.915139,2025-04-21 07:48:51.915140,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ebv Nuclear Antigen Igg (Ebna),86664,CPT,,,209.5,,209.5,,,,True,2025-04-21 07:48:51.915327,2025-04-21 07:48:51.915331,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Estrogen,82672,CPT,,,244.44,,244.44,,,,True,2025-04-21 07:48:51.915619,2025-04-21 07:48:51.915620,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Ethosuximide,80168,CPT,,,133.13,,133.13,,,,True,2025-04-21 07:48:51.916024,2025-04-21 07:48:51.916025,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Euglobulin Lysis,85360,CPT,,,237.0,,237.0,,,,True,2025-04-21 07:48:51.916716,2025-04-21 07:48:51.916717,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Febrile Agglutinins,86000,CPT,,,128.55,,128.55,,,,True,2025-04-21 07:48:51.918415,2025-04-21 07:48:51.918418,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fecal Fat Differential Quan,82715,CPT,,,150.0,,150.0,,,,True,2025-04-21 07:48:51.919326,2025-04-21 07:48:51.919328,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Fecal Fat Total, Quant",82710,CPT,,,260.65,,260.65,,,,True,2025-04-21 07:48:51.919819,2025-04-21 07:48:51.919821,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Flecainide,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.919982,2025-04-21 07:48:51.919984,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fluoxetine- Prozac,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.920187,2025-04-21 07:48:51.920189,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,T4 Free (Thyroxine),84439,CPT,,,235.1,,235.1,,,,True,2025-04-21 07:48:51.920640,2025-04-21 07:48:51.920642,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fungi Mold Id,87106,CPT,,,235.06,,235.06,,,,True,2025-04-21 07:48:51.921036,2025-04-21 07:48:51.921038,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Glucose 24 Hr Urine,82945,CPT,,,148.77,,148.77,,,,True,2025-04-21 07:48:51.921166,2025-04-21 07:48:51.921168,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Growth Hormone,83003,CPT,,,182.86,,182.86,,,,True,2025-04-21 07:48:51.921272,2025-04-21 07:48:51.921274,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,G6-Pd,82955,CPT,,,137.92,,137.92,,,,True,2025-04-21 07:48:51.921394,2025-04-21 07:48:51.921396,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Heavy Metal Screen,83015,CPT,,,384.71,,384.71,,,,True,2025-04-21 07:48:51.921515,2025-04-21 07:48:51.921518,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Herpes Simplex Type 1 Aby,86695,CPT,,,181.94,,181.94,,,,True,2025-04-21 07:48:51.921869,2025-04-21 07:48:51.921870,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hgb Fractionation By Hplc,85461,CPT,,,235.5,,235.5,,,,True,2025-04-21 07:48:51.921993,2025-04-21 07:48:51.921995,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Hiv1 Antigen,Eia",87390,CPT,,,283.25,,283.25,,,,True,2025-04-21 07:48:51.922121,2025-04-21 07:48:51.922122,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Hla-B27,86812,CPT,,,334.15,,334.15,,,,True,2025-04-21 07:48:51.922237,2025-04-21 07:48:51.922238,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Gammaglobulin Igg,82784,CPT,,,217.54,,217.54,,,,True,2025-04-21 07:48:51.922402,2025-04-21 07:48:51.922411,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Gammaglobulin Iga,82784,CPT,,,217.54,,217.54,,,,True,2025-04-21 07:48:51.922673,2025-04-21 07:48:51.922675,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Immunofixation Electrophoresis,86334,CPT,,,313.47,,313.47,,,,True,2025-04-21 07:48:51.922806,2025-04-21 07:48:51.922808,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Kanamycin,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.922936,2025-04-21 07:48:51.922937,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Lead Level,83655,CPT,,,143.65,,143.65,,,,True,2025-04-21 07:48:51.923146,2025-04-21 07:48:51.923147,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Legionella Dna Probe,87797,CPT,,,545.34,,545.34,,,,True,2025-04-21 07:48:51.923350,2025-04-21 07:48:51.923351,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Leptospira Antibody,86720,CPT,,,235.4,,235.4,,,,True,2025-04-21 07:48:51.923473,2025-04-21 07:48:51.923476,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Librium (Chlordiazepoxide),80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.923600,2025-04-21 07:48:51.923602,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Chlorpromazine,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.923917,2025-04-21 07:48:51.923918,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Fluoxetine,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.924182,2025-04-21 07:48:51.924184,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pentobarbital And Thiopental,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.924341,2025-04-21 07:48:51.924342,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pentobarbital Serum Or Plasma,80345,CPT,,,191.08,,191.08,,,,True,2025-04-21 07:48:51.924666,2025-04-21 07:48:51.924668,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Inclusion_Body/Parasite Stain,87207,CPT,,,154.43,,154.43,,,,True,2025-04-21 07:48:51.924934,2025-04-21 07:48:51.924936,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Manganese,83785,CPT,,,273.05,,273.05,,,,True,2025-04-21 07:48:51.925156,2025-04-21 07:48:51.925159,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Metanephrines (Fraction),83835,CPT,,,302.41,,302.41,,,,True,2025-04-21 07:48:51.925313,2025-04-21 07:48:51.925315,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Methadone Screen,80358,CPT,,,27.0,,27.0,,,,True,2025-04-21 07:48:51.925422,2025-04-21 07:48:51.925424,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Methotrexate,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.925542,2025-04-21 07:48:51.925543,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mexiletine,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:48:51.925694,2025-04-21 07:48:51.925695,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Magnesium Urine,83735,CPT,,,211.63,,211.63,,,,True,2025-04-21 07:48:51.925793,2025-04-21 07:48:51.925794,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mumps Antibody,86735,CPT,,,169.52,,169.52,,,,True,2025-04-21 07:48:51.925923,2025-04-21 07:48:51.925925,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Muramidase,85549,CPT,,,141.09,,141.09,,,,True,2025-04-21 07:48:51.926050,2025-04-21 07:48:51.926051,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Mycoplasma Antibody,86738,CPT,,,275.51,,275.51,,,,True,2025-04-21 07:48:51.926209,2025-04-21 07:48:51.926210,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"C Difficile, Pcr",87798,CPT,,,421.58,,421.58,,,,True,2025-04-21 07:48:51.926410,2025-04-21 07:48:51.926412,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myelin Basic Csf,83873,CPT,,,276.35,,276.35,,,,True,2025-04-21 07:48:51.926848,2025-04-21 07:48:51.926850,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myoglobin,83874,CPT,,,271.65,,271.65,,,,True,2025-04-21 07:48:51.927098,2025-04-21 07:48:51.927102,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Myeloperoxidast (Mpo) Ab,83876,CPT,,,236.37,,236.37,,,,True,2025-04-21 07:48:51.927332,2025-04-21 07:48:51.927334,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Vitamin D, 1, 25-Dihydroxy",82652,CPT,,,629.66,,629.66,,,,True,2025-04-21 07:48:51.927429,2025-04-21 07:48:51.927430,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Oligoclonal Bands,83916,CPT,,,343.78,,343.78,,,,True,2025-04-21 07:48:51.927601,2025-04-21 07:48:51.927602,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Opiates 1 Or More,80361,CPT,,,432.89,,432.89,,,,True,2025-04-21 07:48:51.927867,2025-04-21 07:48:51.927868,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Oxalate,83945,CPT,,,162.69,,162.69,,,,True,2025-04-21 07:48:51.928030,2025-04-21 07:48:51.928032,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Pinworm Prep,87172,CPT,,,86.38,,86.38,,,,True,2025-04-21 07:48:51.928464,2025-04-21 07:48:51.928465,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Porphyrin (Quantitative),84120,CPT,,,197.6,,197.6,,,,True,2025-04-21 07:48:51.928652,2025-04-21 07:48:51.928654,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,"Porphobilinogen Urine,Qnt",84110,CPT,,,259.12,,259.12,,,,True,2025-04-21 07:48:51.928754,2025-04-21 07:48:51.928755,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Primidone,80188,CPT,,,146.49,,146.49,,,,True,2025-04-21 07:48:51.928986,2025-04-21 07:48:51.928987,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Raji Cell,86332,CPT,,,228.12,,228.12,,,,True,2025-04-21 07:48:51.929179,2025-04-21 07:48:51.929180,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Inhibin A,86336,CPT,,,322.1,,322.1,,,,True,2025-04-21 07:48:51.929355,2025-04-21 07:48:51.929357,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Reducing Substances (Glucose),84376,CPT,,,124.95,,124.95,,,,True,2025-04-21 07:48:51.929494,2025-04-21 07:48:51.929495,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
Kindred Hospital Tarrant County - Arlington,Rickettsia Antibody,86757,CPT,,,213.42,,213.42,,,,True,2025-04-21 07:48:51.929628,2025-04-21 07:48:51.929629,hospital_name,True,2025-04-21 07:49:13.176241,2025-04-21 07:49:13.176241
